transaction_id,customer_id,amount,payment_method,payment_status,failure_reason,previous_transactions,previous_successes,previous_failures,previous_success_rate,retry_count,days_since_failure,checkout_abandoned,customer_lifetime_value,recovered
txn_008945,cust_01951,704.36,wallet,success,none,23,20,3,0.8696,0,0.0,0,124652.7,1
txn_008946,cust_01529,7313.02,netbanking,abandoned,none,4,3,1,0.75,0,0.28,1,145911.33,1
txn_008947,cust_01987,587.0,card,success,none,9,9,0,1.0,0,0.0,0,147218.99,1
txn_008948,cust_00428,1849.98,card,success,none,19,18,1,0.9474,0,0.0,0,66279.3,1
txn_008949,cust_02408,1435.9,card,success,none,34,28,6,0.8235,0,0.0,0,114916.21,1
txn_008950,cust_02271,1196.77,netbanking,success,none,33,27,6,0.8182,0,0.0,0,143549.69,1
txn_008951,cust_01059,2648.96,upi,success,none,36,25,11,0.6944,0,0.0,0,135530.34,1
txn_008952,cust_00666,2950.66,netbanking,failed,insufficient_funds,21,15,6,0.7143,3,6.62,0,26609.1,0
txn_008953,cust_01455,2289.22,wallet,success,none,21,12,9,0.5714,0,0.0,0,20665.45,1
txn_008954,cust_01653,462.25,netbanking,failed,network_error,25,21,4,0.84,1,6.18,0,16112.86,1
txn_008955,cust_00554,415.17,card,success,none,18,16,2,0.8889,0,0.0,0,5874.73,1
txn_008956,cust_01128,390.93,upi,success,none,13,11,2,0.8462,0,0.0,0,8678.96,1
txn_008957,cust_02339,1049.34,wallet,success,none,17,14,3,0.8235,0,0.0,0,72004.37,1
txn_008958,cust_01395,11107.14,card,failed,insufficient_funds,1,1,0,1.0,2,7.24,0,130467.26,0
txn_008959,cust_01685,1275.16,wallet,abandoned,none,17,14,3,0.8235,0,3.13,1,14579.39,1
txn_008960,cust_00226,10948.04,card,abandoned,none,16,13,3,0.8125,0,6.82,1,101246.55,0
txn_008961,cust_01403,1295.43,wallet,failed,technical_error,37,22,15,0.5946,1,11.07,0,20458.54,1
txn_008962,cust_00005,1571.82,wallet,failed,insufficient_funds,28,27,1,0.9643,3,12.52,0,5735.62,0
txn_008963,cust_00465,2430.3,netbanking,failed,technical_error,30,19,11,0.6333,2,3.89,0,3286.79,0
txn_008964,cust_00891,1001.23,wallet,success,none,37,31,6,0.8378,0,0.0,0,7137.95,1
txn_008965,cust_00296,1681.24,upi,failed,insufficient_funds,8,6,2,0.75,0,11.15,0,116890.99,0
txn_008966,cust_00136,244.0,wallet,success,none,6,5,1,0.8333,0,0.0,0,63464.51,1
txn_008967,cust_01219,550.53,upi,abandoned,none,18,15,3,0.8333,0,2.94,1,117748.67,1
txn_008968,cust_00764,249.18,upi,failed,insufficient_funds,33,27,6,0.8182,3,4.48,0,56720.26,0
txn_008969,cust_01937,2766.23,card,failed,authentication_failed,2,2,0,1.0,0,4.79,0,16293.85,1
txn_008970,cust_00960,342.63,upi,abandoned,none,4,2,2,0.5,0,4.78,1,87944.97,1
txn_008971,cust_00730,5495.43,card,success,none,19,14,5,0.7368,0,0.0,0,126819.83,1
txn_008972,cust_01175,1912.22,card,success,none,35,34,1,0.9714,0,0.0,0,83194.89,1
txn_008973,cust_01866,3496.12,wallet,success,none,7,6,1,0.8571,0,0.0,0,99709.96,1
txn_008974,cust_01912,701.59,netbanking,success,none,32,30,2,0.9375,0,0.0,0,17827.68,1
txn_008975,cust_01362,435.51,card,failed,authentication_failed,3,3,0,1.0,2,2.39,0,114240.62,0
txn_008976,cust_00136,946.03,upi,success,none,6,5,1,0.8333,0,0.0,0,63464.51,1
txn_008977,cust_01930,3882.3,wallet,abandoned,none,4,4,0,1.0,0,6.35,1,76532.47,0
txn_008978,cust_02114,11103.9,upi,success,none,28,22,6,0.7857,0,0.0,0,42225.3,1
txn_008979,cust_00847,2226.9,upi,success,none,32,25,7,0.7812,0,0.0,0,78144.05,1
txn_008980,cust_02378,359.36,card,abandoned,none,9,8,1,0.8889,0,3.75,1,79484.61,1
txn_008981,cust_00674,506.79,card,success,none,11,7,4,0.6364,0,0.0,0,12380.53,1
txn_008982,cust_00182,302.38,netbanking,success,none,2,2,0,1.0,0,0.0,0,27724.74,1
txn_008983,cust_00123,1177.12,wallet,success,none,32,28,4,0.875,0,0.0,0,24064.73,1
txn_008984,cust_01082,1015.12,netbanking,success,none,25,20,5,0.8,0,0.0,0,67832.03,1
txn_008985,cust_02249,1168.4,netbanking,success,none,29,29,0,1.0,0,0.0,0,2595.85,1
txn_008986,cust_00450,457.87,card,success,none,32,29,3,0.9062,0,0.0,0,129923.83,1
txn_008987,cust_01501,414.22,netbanking,success,none,3,2,1,0.6667,0,0.0,0,83376.85,1
txn_008988,cust_02399,1471.61,card,success,none,28,26,2,0.9286,0,0.0,0,119896.75,1
txn_008989,cust_01921,2174.19,upi,success,none,16,14,2,0.875,0,0.0,0,72807.52,1
txn_008990,cust_01220,409.59,wallet,success,none,29,26,3,0.8966,0,0.0,0,74099.91,1
txn_008991,cust_00143,2151.06,netbanking,success,none,5,5,0,1.0,0,0.0,0,2388.0,1
txn_008992,cust_00207,3452.21,card,abandoned,none,5,4,1,0.8,0,6.02,1,142382.3,0
txn_008993,cust_01503,130.22,netbanking,success,none,16,15,1,0.9375,0,0.0,0,63022.23,1
txn_008994,cust_00183,6474.86,netbanking,success,none,22,19,3,0.8636,0,0.0,0,117575.59,1
txn_008995,cust_00136,2703.23,card,success,none,6,5,1,0.8333,0,0.0,0,63464.51,1
txn_008996,cust_00135,3484.67,netbanking,success,none,39,35,4,0.8974,0,0.0,0,6921.51,1
txn_008997,cust_00690,482.57,card,abandoned,none,38,29,9,0.7632,0,5.74,1,9369.65,0
txn_008998,cust_01124,2942.89,wallet,success,none,9,7,2,0.7778,0,0.0,0,58874.44,1
txn_008999,cust_01628,3301.32,upi,success,none,32,29,3,0.9062,0,0.0,0,97727.86,1
txn_009000,cust_01464,698.16,upi,success,none,33,30,3,0.9091,0,0.0,0,115299.39,1
txn_009001,cust_01658,2921.56,netbanking,failed,bank_decline,3,3,0,1.0,1,12.07,0,44941.38,0
txn_009002,cust_01988,1166.59,upi,failed,insufficient_funds,12,9,3,0.75,3,7.17,0,76080.12,0
txn_009003,cust_01424,722.34,card,success,none,28,23,5,0.8214,0,0.0,0,104410.62,1
txn_009004,cust_02383,1100.54,upi,success,none,35,20,15,0.5714,0,0.0,0,140293.78,1
txn_009005,cust_00572,1584.89,card,success,none,39,32,7,0.8205,0,0.0,0,1422.5,1
txn_009006,cust_00582,989.7,netbanking,success,none,5,4,1,0.8,0,0.0,0,71960.65,1
txn_009007,cust_02261,606.81,wallet,success,none,36,22,14,0.6111,0,0.0,0,43389.57,1
txn_009008,cust_01599,1984.17,upi,success,none,11,8,3,0.7273,0,0.0,0,15920.02,1
txn_009009,cust_01985,2344.39,card,success,none,13,10,3,0.7692,0,0.0,0,32247.19,1
txn_009010,cust_01492,1550.02,card,success,none,24,19,5,0.7917,0,0.0,0,9260.43,1
txn_009011,cust_02398,265.72,card,success,none,31,30,1,0.9677,0,0.0,0,45641.97,1
txn_009012,cust_00196,746.51,card,failed,bank_decline,2,2,0,1.0,3,7.21,0,18185.92,0
txn_009013,cust_00461,575.89,netbanking,failed,technical_error,3,2,1,0.6667,1,11.94,0,19810.69,0
txn_009014,cust_01663,7563.57,wallet,success,none,36,34,2,0.9444,0,0.0,0,141333.29,1
txn_009015,cust_00091,1507.03,wallet,success,none,22,19,3,0.8636,0,0.0,0,4134.1,1
txn_009016,cust_00978,1012.09,upi,success,none,13,13,0,1.0,0,0.0,0,143643.27,1
txn_009017,cust_00587,766.08,wallet,abandoned,none,34,32,2,0.9412,0,0.19,1,45942.92,1
txn_009018,cust_01676,1182.21,upi,success,none,32,31,1,0.9688,0,0.0,0,23884.9,1
txn_009019,cust_00637,2839.93,upi,success,none,11,9,2,0.8182,0,0.0,0,56137.91,1
txn_009020,cust_00357,214.88,netbanking,success,none,32,27,5,0.8438,0,0.0,0,16285.56,1
txn_009021,cust_01935,1686.09,netbanking,success,none,32,25,7,0.7812,0,0.0,0,67613.15,1
txn_009022,cust_02330,808.68,card,success,none,10,7,3,0.7,0,0.0,0,71475.07,1
txn_009023,cust_01670,2060.43,netbanking,failed,network_error,13,11,2,0.8462,2,2.29,0,61982.7,0
txn_009024,cust_00516,2978.28,card,failed,bank_decline,24,20,4,0.8333,3,10.26,0,110121.61,0
txn_009025,cust_02093,668.13,card,success,none,33,24,9,0.7273,0,0.0,0,22225.81,1
txn_009026,cust_01931,340.63,card,failed,technical_error,36,19,17,0.5278,0,10.97,0,96854.28,0
txn_009027,cust_01416,987.92,upi,success,none,20,15,5,0.75,0,0.0,0,109172.27,1
txn_009028,cust_00309,4851.62,upi,success,none,27,25,2,0.9259,0,0.0,0,123527.31,1
txn_009029,cust_00127,3089.17,upi,success,none,21,15,6,0.7143,0,0.0,0,9517.63,1
txn_009030,cust_00947,918.17,wallet,failed,authentication_failed,9,7,2,0.7778,1,13.93,0,49866.91,0
txn_009031,cust_01349,709.93,card,success,none,33,25,8,0.7576,0,0.0,0,98307.39,1
txn_009032,cust_01061,765.59,card,success,none,10,8,2,0.8,0,0.0,0,25516.04,1
txn_009033,cust_00549,365.91,wallet,success,none,24,14,10,0.5833,0,0.0,0,100902.45,1
txn_009034,cust_00418,2935.91,netbanking,abandoned,none,6,5,1,0.8333,0,1.74,1,47863.06,1
txn_009035,cust_00395,3524.23,wallet,success,none,29,27,2,0.931,0,0.0,0,19528.7,1
txn_009036,cust_00762,909.47,wallet,success,none,23,21,2,0.913,0,0.0,0,139640.32,1
txn_009037,cust_01617,811.85,netbanking,failed,insufficient_funds,13,9,4,0.6923,3,0.16,0,121160.37,0
txn_009038,cust_01214,666.29,netbanking,failed,bank_decline,28,18,10,0.6429,1,8.18,0,35589.46,0
txn_009039,cust_00020,853.75,netbanking,failed,network_error,25,20,5,0.8,1,9.02,0,12741.23,1
txn_009040,cust_01249,642.15,wallet,success,none,20,13,7,0.65,0,0.0,0,73150.47,1
txn_009041,cust_02098,1146.87,upi,success,none,36,33,3,0.9167,0,0.0,0,69728.52,1
txn_009042,cust_00016,2940.68,wallet,success,none,25,22,3,0.88,0,0.0,0,15410.74,1
txn_009043,cust_00487,2652.77,upi,success,none,6,5,1,0.8333,0,0.0,0,91814.28,1
txn_009044,cust_01351,579.0,netbanking,failed,authentication_failed,27,23,4,0.8519,1,6.11,0,106811.21,0
txn_009045,cust_02084,1559.02,netbanking,abandoned,none,10,8,2,0.8,0,5.54,1,45410.42,0
txn_009046,cust_01877,2555.88,wallet,success,none,36,32,4,0.8889,0,0.0,0,74956.85,1
txn_009047,cust_02378,523.33,upi,abandoned,none,9,8,1,0.8889,0,4.22,1,79484.61,0
txn_009048,cust_01690,1542.9,wallet,success,none,30,28,2,0.9333,0,0.0,0,40246.72,1
txn_009049,cust_00565,4508.17,card,success,none,4,3,1,0.75,0,0.0,0,118232.39,1
txn_009050,cust_02344,1048.49,netbanking,success,none,27,25,2,0.9259,0,0.0,0,19064.39,1
txn_009051,cust_00961,178.06,wallet,success,none,11,10,1,0.9091,0,0.0,0,79110.62,1
txn_009052,cust_00808,108.07,netbanking,abandoned,none,21,18,3,0.8571,0,2.15,1,140072.28,1
txn_009053,cust_01713,1827.7,card,success,none,5,4,1,0.8,0,0.0,0,13967.09,1
txn_009054,cust_01917,1489.98,wallet,failed,network_error,37,30,7,0.8108,1,2.62,0,108842.26,1
txn_009055,cust_00762,1616.04,netbanking,success,none,23,21,2,0.913,0,0.0,0,139640.32,1
txn_009056,cust_02419,2184.82,wallet,success,none,35,29,6,0.8286,0,0.0,0,4297.5,1
txn_009057,cust_02361,305.07,upi,failed,network_error,29,27,2,0.931,3,2.94,0,117365.13,0
txn_009058,cust_00414,597.76,upi,success,none,22,19,3,0.8636,0,0.0,0,62335.12,1
txn_009059,cust_01497,2044.82,card,failed,network_error,33,19,14,0.5758,0,7.14,0,1382.71,1
txn_009060,cust_00690,2795.77,wallet,success,none,38,29,9,0.7632,0,0.0,0,9369.65,1
txn_009061,cust_00849,1035.99,netbanking,success,none,17,15,2,0.8824,0,0.0,0,105901.63,1
txn_009062,cust_01747,319.81,card,abandoned,none,4,4,0,1.0,0,4.99,1,77775.19,0
txn_009063,cust_00269,1881.76,wallet,abandoned,none,15,14,1,0.9333,0,4.28,1,73746.19,0
txn_009064,cust_00265,1409.7,wallet,success,none,1,1,0,1.0,0,0.0,0,141468.51,1
txn_009065,cust_01427,464.87,netbanking,success,none,7,7,0,1.0,0,0.0,0,16377.03,1
txn_009066,cust_01469,184.26,netbanking,failed,bank_decline,6,4,2,0.6667,1,13.12,0,77184.4,0
txn_009067,cust_00682,2371.44,netbanking,success,none,32,23,9,0.7188,0,0.0,0,70129.01,1
txn_009068,cust_01681,722.38,card,success,none,11,9,2,0.8182,0,0.0,0,96090.41,1
txn_009069,cust_01631,1614.37,card,success,none,40,29,11,0.725,0,0.0,0,118261.78,1
txn_009070,cust_01044,1555.51,netbanking,failed,insufficient_funds,26,15,11,0.5769,1,13.02,0,103224.97,0
txn_009071,cust_01420,425.42,wallet,success,none,5,2,3,0.4,0,0.0,0,20772.27,1
txn_009072,cust_02347,2034.21,upi,failed,technical_error,35,23,12,0.6571,0,6.04,0,27006.29,1
txn_009073,cust_01202,566.92,card,success,none,37,31,6,0.8378,0,0.0,0,99058.28,1
txn_009074,cust_01020,300.25,wallet,success,none,39,30,9,0.7692,0,0.0,0,16987.8,1
txn_009075,cust_02119,264.15,wallet,success,none,7,6,1,0.8571,0,0.0,0,27189.75,1
txn_009076,cust_01909,1335.1,netbanking,failed,insufficient_funds,12,7,5,0.5833,3,1.5,0,92087.15,0
txn_009077,cust_01306,6595.23,netbanking,success,none,29,21,8,0.7241,0,0.0,0,108577.1,1
txn_009078,cust_00082,1395.52,wallet,failed,bank_decline,36,25,11,0.6944,3,6.63,0,25603.92,0
txn_009079,cust_01064,7967.76,wallet,success,none,32,20,12,0.625,0,0.0,0,14550.31,1
txn_009080,cust_01536,5703.42,card,failed,bank_decline,33,29,4,0.8788,0,6.4,0,20893.56,0
txn_009081,cust_02437,2244.61,netbanking,failed,authentication_failed,7,5,2,0.7143,3,2.05,0,78649.73,0
txn_009082,cust_01829,6467.15,card,failed,network_error,11,7,4,0.6364,0,7.81,0,73946.99,1
txn_009083,cust_00801,5775.45,upi,success,none,12,9,3,0.75,0,0.0,0,124727.16,1
txn_009084,cust_01545,4353.33,wallet,success,none,38,28,10,0.7368,0,0.0,0,17236.95,1
txn_009085,cust_01853,203.5,netbanking,failed,technical_error,9,8,1,0.8889,3,9.69,0,32467.34,0
txn_009086,cust_01059,1057.07,upi,failed,insufficient_funds,36,25,11,0.6944,1,8.97,0,135530.34,0
txn_009087,cust_00495,669.35,wallet,abandoned,none,35,35,0,1.0,0,2.35,1,24538.37,1
txn_009088,cust_01602,4320.52,upi,success,none,15,12,3,0.8,0,0.0,0,86778.12,1
txn_009089,cust_00959,985.11,netbanking,success,none,38,32,6,0.8421,0,0.0,0,87067.52,1
txn_009090,cust_01909,7725.72,card,failed,authentication_failed,12,7,5,0.5833,2,4.01,0,92087.15,0
txn_009091,cust_02413,1482.61,upi,success,none,5,5,0,1.0,0,0.0,0,28178.67,1
txn_009092,cust_00531,1302.51,netbanking,abandoned,none,36,26,10,0.7222,0,5.29,1,55500.48,0
txn_009093,cust_01607,917.22,card,success,none,2,2,0,1.0,0,0.0,0,105814.48,1
txn_009094,cust_00894,1113.64,netbanking,success,none,14,11,3,0.7857,0,0.0,0,115276.89,1
txn_009095,cust_02142,1752.41,card,success,none,37,33,4,0.8919,0,0.0,0,99252.58,1
txn_009096,cust_00609,1253.78,wallet,success,none,31,26,5,0.8387,0,0.0,0,11002.86,1
txn_009097,cust_01265,841.45,card,abandoned,none,16,12,4,0.75,0,3.8,1,49557.05,0
txn_009098,cust_01495,892.81,upi,failed,authentication_failed,7,6,1,0.8571,3,5.79,0,134245.99,0
txn_009099,cust_02097,8275.21,wallet,failed,technical_error,37,31,6,0.8378,1,2.07,0,127985.42,0
txn_009100,cust_01105,9872.53,card,success,none,37,25,12,0.6757,0,0.0,0,48516.65,1
txn_009101,cust_01725,836.48,wallet,success,none,23,20,3,0.8696,0,0.0,0,131806.14,1
txn_009102,cust_00315,3130.57,wallet,failed,authentication_failed,18,13,5,0.7222,2,12.07,0,92770.94,0
txn_009103,cust_01403,585.34,netbanking,success,none,37,22,15,0.5946,0,0.0,0,20458.54,1
txn_009104,cust_01104,966.01,netbanking,failed,authentication_failed,19,16,3,0.8421,2,7.09,0,35890.07,0
txn_009105,cust_02486,451.46,netbanking,success,none,13,9,4,0.6923,0,0.0,0,79086.4,1
txn_009106,cust_00251,3713.89,wallet,failed,technical_error,16,9,7,0.5625,2,4.62,0,41915.02,0
txn_009107,cust_00498,2174.43,wallet,success,none,28,24,4,0.8571,0,0.0,0,103856.71,1
txn_009108,cust_01226,2631.86,card,success,none,5,3,2,0.6,0,0.0,0,13223.66,1
txn_009109,cust_00487,3256.01,netbanking,success,none,6,5,1,0.8333,0,0.0,0,91814.28,1
txn_009110,cust_01034,561.38,netbanking,failed,insufficient_funds,12,11,1,0.9167,3,6.53,0,147271.09,0
txn_009111,cust_01276,968.34,card,success,none,9,8,1,0.8889,0,0.0,0,95367.07,1
txn_009112,cust_02026,2090.65,netbanking,success,none,10,10,0,1.0,0,0.0,0,6951.15,1
txn_009113,cust_01516,948.07,card,failed,authentication_failed,24,17,7,0.7083,3,13.89,0,89161.95,0
txn_009114,cust_00824,1435.72,netbanking,success,none,21,20,1,0.9524,0,0.0,0,16287.09,1
txn_009115,cust_01558,602.01,card,success,none,12,9,3,0.75,0,0.0,0,5631.23,1
txn_009116,cust_01809,5063.08,wallet,success,none,15,11,4,0.7333,0,0.0,0,53937.23,1
txn_009117,cust_00002,3423.88,upi,success,none,18,15,3,0.8333,0,0.0,0,37488.89,1
txn_009118,cust_00404,4615.05,netbanking,success,none,2,2,0,1.0,0,0.0,0,149936.29,1
txn_009119,cust_00936,2589.24,netbanking,abandoned,none,40,32,8,0.8,0,2.92,1,102379.4,1
txn_009120,cust_00172,448.6,netbanking,success,none,10,7,3,0.7,0,0.0,0,65038.22,1
txn_009121,cust_02045,829.21,upi,success,none,16,11,5,0.6875,0,0.0,0,143875.63,1
txn_009122,cust_00570,663.99,upi,success,none,15,12,3,0.8,0,0.0,0,49955.37,1
txn_009123,cust_00361,1035.59,card,success,none,4,3,1,0.75,0,0.0,0,38619.28,1
txn_009124,cust_02397,3857.46,netbanking,success,none,32,30,2,0.9375,0,0.0,0,142096.67,1
txn_009125,cust_00384,307.12,netbanking,success,none,19,13,6,0.6842,0,0.0,0,105745.15,1
txn_009126,cust_01826,747.22,card,success,none,4,3,1,0.75,0,0.0,0,1702.31,1
txn_009127,cust_01424,902.81,netbanking,success,none,28,23,5,0.8214,0,0.0,0,104410.62,1
txn_009128,cust_02065,359.96,card,success,none,5,4,1,0.8,0,0.0,0,9085.94,1
txn_009129,cust_02026,1643.79,netbanking,success,none,10,10,0,1.0,0,0.0,0,6951.15,1
txn_009130,cust_01284,951.48,wallet,abandoned,none,35,29,6,0.8286,0,2.05,1,89479.17,1
txn_009131,cust_01566,4071.7,card,success,none,26,22,4,0.8462,0,0.0,0,56463.72,1
txn_009132,cust_01007,1017.27,netbanking,failed,authentication_failed,13,10,3,0.7692,2,1.02,0,113630.75,0
txn_009133,cust_00849,2119.51,netbanking,success,none,17,15,2,0.8824,0,0.0,0,105901.63,1
txn_009134,cust_02291,1502.65,card,success,none,13,12,1,0.9231,0,0.0,0,75350.9,1
txn_009135,cust_00482,112.0,wallet,failed,authentication_failed,4,3,1,0.75,2,9.29,0,44711.8,0
txn_009136,cust_02383,318.89,upi,success,none,35,20,15,0.5714,0,0.0,0,140293.78,1
txn_009137,cust_02319,1965.58,card,failed,network_error,16,15,1,0.9375,0,13.52,0,41141.83,0
txn_009138,cust_00797,1878.0,card,success,none,5,4,1,0.8,0,0.0,0,52375.57,1
txn_009139,cust_00958,1250.54,upi,abandoned,none,17,15,2,0.8824,0,4.95,1,145093.53,0
txn_009140,cust_01860,5065.12,upi,success,none,2,2,0,1.0,0,0.0,0,8187.02,1
txn_009141,cust_00410,2230.49,card,success,none,32,22,10,0.6875,0,0.0,0,145389.23,1
txn_009142,cust_00070,6440.08,wallet,success,none,10,8,2,0.8,0,0.0,0,56713.16,1
txn_009143,cust_00901,114.47,upi,success,none,11,8,3,0.7273,0,0.0,0,66501.22,1
txn_009144,cust_02135,7586.67,upi,success,none,19,15,4,0.7895,0,0.0,0,20948.31,1
txn_009145,cust_00112,729.86,upi,success,none,5,4,1,0.8,0,0.0,0,67026.48,1
txn_009146,cust_02219,1373.15,card,failed,technical_error,25,22,3,0.88,3,12.75,0,98527.37,0
txn_009147,cust_00576,4388.63,netbanking,success,none,2,2,0,1.0,0,0.0,0,20638.68,1
txn_009148,cust_00983,161.62,netbanking,success,none,32,29,3,0.9062,0,0.0,0,48239.07,1
txn_009149,cust_00262,1039.68,upi,success,none,38,24,14,0.6316,0,0.0,0,141963.24,1
txn_009150,cust_01429,3673.19,netbanking,failed,authentication_failed,9,7,2,0.7778,1,7.37,0,58025.44,0
txn_009151,cust_02317,722.67,wallet,success,none,40,20,20,0.5,0,0.0,0,129414.46,1
txn_009152,cust_00643,3340.05,card,success,none,28,25,3,0.8929,0,0.0,0,73363.59,1
txn_009153,cust_00590,2634.32,upi,success,none,28,20,8,0.7143,0,0.0,0,103228.53,1
txn_009154,cust_01414,1586.31,upi,success,none,24,23,1,0.9583,0,0.0,0,100011.81,1
txn_009155,cust_00182,2437.92,upi,success,none,2,2,0,1.0,0,0.0,0,27724.74,1
txn_009156,cust_01496,4888.46,wallet,success,none,8,8,0,1.0,0,0.0,0,35032.26,1
txn_009157,cust_00990,2446.71,netbanking,success,none,19,17,2,0.8947,0,0.0,0,143341.74,1
txn_009158,cust_00368,3391.84,upi,success,none,8,6,2,0.75,0,0.0,0,84152.88,1
txn_009159,cust_00928,554.85,card,success,none,28,20,8,0.7143,0,0.0,0,20956.31,1
txn_009160,cust_01822,2397.05,wallet,abandoned,none,30,22,8,0.7333,0,2.31,1,22340.4,1
txn_009161,cust_01211,2184.99,upi,failed,network_error,9,7,2,0.7778,3,5.54,0,118784.21,0
txn_009162,cust_00702,4121.17,card,abandoned,none,4,3,1,0.75,0,2.6,1,68127.94,1
txn_009163,cust_01357,420.74,card,success,none,30,12,18,0.4,0,0.0,0,85281.92,1
txn_009164,cust_00459,3919.07,netbanking,success,none,25,24,1,0.96,0,0.0,0,58525.73,1
txn_009165,cust_01263,556.04,netbanking,success,none,21,15,6,0.7143,0,0.0,0,44425.77,1
txn_009166,cust_01830,13913.9,netbanking,success,none,6,6,0,1.0,0,0.0,0,20281.49,1
txn_009167,cust_02251,550.89,wallet,success,none,3,2,1,0.6667,0,0.0,0,117809.96,1
txn_009168,cust_00552,417.06,card,success,none,7,6,1,0.8571,0,0.0,0,125220.27,1
txn_009169,cust_01869,1001.74,netbanking,success,none,7,6,1,0.8571,0,0.0,0,77226.13,1
txn_009170,cust_01411,3821.37,netbanking,failed,technical_error,20,19,1,0.95,1,8.08,0,24687.64,1
txn_009171,cust_00856,1910.36,card,success,none,21,13,8,0.619,0,0.0,0,100508.13,1
txn_009172,cust_00214,7183.21,card,success,none,25,16,9,0.64,0,0.0,0,101920.37,1
txn_009173,cust_00277,991.78,upi,abandoned,none,28,15,13,0.5357,0,6.37,1,21219.22,0
txn_009174,cust_01860,820.6,card,success,none,2,2,0,1.0,0,0.0,0,8187.02,1
txn_009175,cust_01836,642.61,netbanking,abandoned,none,21,19,2,0.9048,0,6.2,1,113770.31,1
txn_009176,cust_01767,791.31,card,success,none,15,13,2,0.8667,0,0.0,0,101976.59,1
txn_009177,cust_02023,331.22,wallet,failed,bank_decline,17,15,2,0.8824,1,9.86,0,20379.91,0
txn_009178,cust_00649,700.07,netbanking,success,none,20,16,4,0.8,0,0.0,0,7767.19,1
txn_009179,cust_01790,399.22,card,success,none,4,4,0,1.0,0,0.0,0,121009.04,1
txn_009180,cust_01171,2748.94,wallet,success,none,33,29,4,0.8788,0,0.0,0,68945.44,1
txn_009181,cust_00877,5885.19,netbanking,success,none,9,6,3,0.6667,0,0.0,0,65460.12,1
txn_009182,cust_01424,1671.77,card,success,none,28,23,5,0.8214,0,0.0,0,104410.62,1
txn_009183,cust_01630,682.73,netbanking,success,none,36,34,2,0.9444,0,0.0,0,104340.5,1
txn_009184,cust_00701,2819.39,netbanking,failed,insufficient_funds,33,27,6,0.8182,2,12.26,0,23478.3,0
txn_009185,cust_01223,1287.86,wallet,success,none,38,33,5,0.8684,0,0.0,0,99440.11,1
txn_009186,cust_01799,3695.41,wallet,failed,authentication_failed,15,14,1,0.9333,1,4.95,0,103261.4,0
txn_009187,cust_01197,520.39,netbanking,success,none,7,6,1,0.8571,0,0.0,0,134323.89,1
txn_009188,cust_02039,557.8,wallet,success,none,14,14,0,1.0,0,0.0,0,142595.93,1
txn_009189,cust_01325,2768.77,wallet,success,none,21,19,2,0.9048,0,0.0,0,30364.07,1
txn_009190,cust_00482,1312.56,wallet,failed,insufficient_funds,4,3,1,0.75,3,6.55,0,44711.8,0
txn_009191,cust_02381,3384.21,wallet,abandoned,none,21,13,8,0.619,0,6.06,1,129771.93,1
txn_009192,cust_01533,567.63,upi,success,none,34,33,1,0.9706,0,0.0,0,62545.46,1
txn_009193,cust_01358,2066.58,wallet,success,none,32,30,2,0.9375,0,0.0,0,82909.2,1
txn_009194,cust_00679,2313.43,wallet,success,none,10,6,4,0.6,0,0.0,0,39139.27,1
txn_009195,cust_02047,287.98,netbanking,success,none,8,6,2,0.75,0,0.0,0,58495.51,1
txn_009196,cust_00193,1334.86,netbanking,success,none,18,14,4,0.7778,0,0.0,0,53320.77,1
txn_009197,cust_00028,178.36,wallet,success,none,30,21,9,0.7,0,0.0,0,95716.98,1
txn_009198,cust_00752,5824.65,netbanking,success,none,9,7,2,0.7778,0,0.0,0,131077.29,1
txn_009199,cust_01711,358.67,card,failed,network_error,10,9,1,0.9,0,12.04,0,125282.11,0
txn_009200,cust_00667,1108.88,upi,success,none,40,31,9,0.775,0,0.0,0,69554.44,1
txn_009201,cust_01371,1332.88,card,success,none,38,27,11,0.7105,0,0.0,0,103680.9,1
txn_009202,cust_00919,511.76,upi,success,none,30,18,12,0.6,0,0.0,0,75315.2,1
txn_009203,cust_01154,8511.77,netbanking,success,none,38,34,4,0.8947,0,0.0,0,87292.3,1
txn_009204,cust_00551,670.69,wallet,success,none,10,8,2,0.8,0,0.0,0,132926.65,1
txn_009205,cust_00393,1022.71,netbanking,success,none,39,33,6,0.8462,0,0.0,0,112594.7,1
txn_009206,cust_01931,672.16,upi,success,none,36,19,17,0.5278,0,0.0,0,96854.28,1
txn_009207,cust_02447,666.48,netbanking,success,none,16,13,3,0.8125,0,0.0,0,95303.44,1
txn_009208,cust_02296,1201.13,card,failed,technical_error,23,11,12,0.4783,2,3.21,0,24243.34,0
txn_009209,cust_00930,2705.54,netbanking,success,none,26,23,3,0.8846,0,0.0,0,55524.67,1
txn_009210,cust_02337,1572.04,upi,success,none,7,7,0,1.0,0,0.0,0,103890.93,1
txn_009211,cust_01427,627.33,netbanking,success,none,7,7,0,1.0,0,0.0,0,16377.03,1
txn_009212,cust_01940,1331.03,netbanking,success,none,6,5,1,0.8333,0,0.0,0,118975.71,1
txn_009213,cust_02341,341.38,upi,success,none,22,19,3,0.8636,0,0.0,0,39705.6,1
txn_009214,cust_01237,4373.25,wallet,success,none,36,25,11,0.6944,0,0.0,0,14866.57,1
txn_009215,cust_00326,807.57,netbanking,failed,authentication_failed,23,18,5,0.7826,1,3.02,0,119877.02,0
